Masasuke,Yurov,120204
Masasuke,Yurov,122767
Masasuke,Yurov,124632
Serap,Kaiser,121985
Serap,Kaiser,121947
Serap,Kaiser,125886
Serap,Kaiser,126034
Serap,Kaiser,126224
Serap,Kaiser,128067
Kaijung,Gargeya,123809
Kaijung,Gargeya,124678
Jaques,Zaiane,121228
Jaques,Zaiane,123118
Jaques,Zaiane,124733
Jaques,Zaiane,125316
Jaques,Zaiane,128023
Jaques,Zaiane,130956
Geraldo,Bednarek,123071
Geraldo,Bednarek,126880
Geraldo,Bednarek,129905
Geraldo,Bednarek,129867
Geraldo,Bednarek,133637
Geraldo,Bednarek,133731
Sachem,Merey,123484
Sachem,Merey,123130
Tamiya,Kambil,123219
Tamiya,Kambil,122777
Tamiya,Kambil,127060
Tamiya,Kambil,127322
Prodip,Rissanen,121563
Prodip,Rissanen,123802
Prodip,Rissanen,127960
Prodip,Rissanen,131539
Hugo,Hmelo,120319
Hugo,Hmelo,120468
Hugo,Hmelo,124619
Genevieve,Gill,123076
Genevieve,Gill,127123
Genevieve,Gill,129446
Genevieve,Gill,130371
Genevieve,Gill,130638
Persi,Berstel,123218
Persi,Berstel,124491
Persi,Berstel,128019
Persi,Berstel,131875
Persi,Berstel,133956
Persi,Berstel,136989
Persi,Berstel,140759
Persi,Berstel,144485
Genki,Heemskerk,120704
Genki,Heemskerk,123256
Genki,Heemskerk,123596
Genki,Heemskerk,125764
Sachin,Shackel,123287
Sachin,Shackel,124777
Sachin,Shackel,125392
Khun,Syrzycki,122518
Khun,Syrzycki,123763
Sangeeta,Rosar,120526
Sangeeta,Rosar,123374
Sangeeta,Rosar,125025
Sangeeta,Rosar,126925
Sangeeta,Rosar,126820
Sangeeta,Rosar,131180
Sangeeta,Rosar,131518
Sangeeta,Rosar,132656
Sangeeta,Rosar,133366
Sangeeta,Rosar,135333
Toshiko,Schapire,120067
Toshiko,Schapire,120138
Toshiko,Schapire,124061
Toshiko,Schapire,124281
Faiza,Mondadori,120108
Faiza,Mondadori,124546
Faiza,Mondadori,126015
Faiza,Mondadori,129074
Faiza,Mondadori,131326
Demin,Wynblatt,122528
Demin,Wynblatt,123206
Tayeb,Curless,120411
Tayeb,Curless,122144
Tayeb,Curless,126328
Chinhyun,Butner,120165
Chinhyun,Butner,122712
Chinhyun,Butner,122382
Chinhyun,Butner,123007
Vitaly,Akiyama,120165
Vitaly,Akiyama,122275
Vitaly,Akiyama,123726
Vitaly,Akiyama,127214
Vitaly,Akiyama,129438
Vitaly,Akiyama,132377
Elvis,Melton,123667
Elvis,Melton,125617
Jiann,Bael,121188
Chirstian,Marwedel,121284
Chirstian,Marwedel,123377
Chirstian,Marwedel,122958
Nalini,Lamma,122613
Hirochika,Hiyoshi,123265
Hirochika,Hiyoshi,123472
Hirochika,Hiyoshi,124444
Hirochika,Hiyoshi,128711
Arunachalam,Melton,121181
Seongbae,Haddadi,121399
Seongbae,Haddadi,123092
Seongbae,Haddadi,126192
Seongbae,Haddadi,128434
Ekawit,Alpay,122363
Ekawit,Alpay,124654
Ekawit,Alpay,125756
Ekawit,Alpay,127730
Ekawit,Alpay,131188
Douadi,Cairo,120908
Douadi,Cairo,123259
Douadi,Cairo,126633
Douadi,Cairo,128589
Willard,Baca,121133
Willard,Baca,122001
Willard,Baca,123532
Willard,Baca,124276
Willard,Baca,128724
Willard,Baca,132964
Willard,Baca,136836
Willard,Baca,138548
Willard,Baca,142438
Willard,Baca,145077
Willard,Baca,146222
Willard,Baca,149140
Willard,Baca,151768
Willard,Baca,154459
Marsal,Nishimukai,122488
Marsal,Nishimukai,125710
Marsal,Nishimukai,126534
Marsal,Nishimukai,126435
Marsal,Nishimukai,130695
Chikako,Jiang,120859
Chikako,Jiang,124069
Chikako,Jiang,126337
Chikako,Jiang,126610
Chikako,Jiang,126272
Chikako,Jiang,129822
Chikako,Jiang,132806
Chikako,Jiang,136746
Chikako,Jiang,139577
Chikako,Jiang,142485
Sigeru,Hofstetter,120159
Werner,Knightly,120824
Werner,Knightly,121501
Werner,Knightly,122642
Werner,Knightly,125377
Werner,Knightly,129409
Werner,Knightly,133507
Barry,Hofstetter,121864
Premal,Quadeer,120295
Premal,Quadeer,124687
Premal,Quadeer,124716
Premal,Quadeer,128652
Arnd,Bouloucos,120704
Arnd,Bouloucos,121571
Arnd,Bouloucos,124314
Arnd,Bouloucos,125060
Arnd,Bouloucos,125251
Arnd,Bouloucos,126358
Arnd,Bouloucos,126020
Arnd,Bouloucos,129782
Vatsa,Lunn,120993
Vatsa,Lunn,121294
Vatsa,Lunn,125045
Vatsa,Lunn,127951
Vatsa,Lunn,127725
Vatsa,Lunn,130540
Vatsa,Lunn,133960
Premsyl,Nergos,121686
Premsyl,Nergos,124289
Premsyl,Nergos,125014
Sanjeeva,Kowalchuk,122761
Shir,Provine,120419
Taizo,Reistad,121271
Taizo,Reistad,121228
Taizo,Reistad,124587
Taizo,Reistad,125152
Gritta,Ghandeharizadeh,120065
Feipei,Menhardt,123160
Arvind,Pews,120199
Arvind,Pews,120942
Arvind,Pews,120450
Arvind,Pews,120456
Arvind,Pews,121655
Arvind,Pews,123385
Cheong,Ranai,120379
Cheong,Ranai,122846
Cheong,Ranai,126669
Cheong,Ranai,126764
Bezalel,Argence,121325
Mary,Linares,120525
Waiman,McFarlan,121640
Waiman,McFarlan,125564
Waiman,McFarlan,126152
Yuichiro,Flowers,120739
Yuichiro,Flowers,122248
Ulf,Braunmuhl,123338
Ulf,Braunmuhl,124365
Ulf,Braunmuhl,127727
Ulf,Braunmuhl,131150
Gererd,Baar,120826
Mary,Decleir,122401
Mary,Decleir,124400
Mary,Decleir,127236
Mary,Decleir,131291
Mary,Decleir,130864
Mary,Decleir,134331
Mary,Decleir,138675
Mary,Decleir,141671
Mary,Decleir,142846
Huan,Koshiba,123849
Huan,Koshiba,127101
Huan,Koshiba,128355
Huan,Koshiba,130706
Huan,Koshiba,130305
Huan,Koshiba,134140
Huan,Koshiba,136698
Huan,Koshiba,138505
Pasqua,Mukaidono,121070
Pasqua,Mukaidono,123213
Pasqua,Mukaidono,123578
Weijing,Camarinopoulos,122159
Weijing,Camarinopoulos,125786
Weijing,Camarinopoulos,125588
Weijing,Camarinopoulos,125902
Weijing,Camarinopoulos,127284
Clyde,Itzfeldt,123308
Hyuncheol,Zyda,120118
Hyuncheol,Zyda,120025
Hyuncheol,Zyda,120855
Hyuncheol,Zyda,120809
Hyuncheol,Zyda,120639
Hyuncheol,Zyda,124622
Hyuncheol,Zyda,124673
Hyuncheol,Zyda,124204
Hyuncheol,Zyda,128026
Hyuncheol,Zyda,129018
Hyuncheol,Zyda,131563
Chaoyi,Ushiama,121552
Chaoyi,Ushiama,124572
Chaoyi,Ushiama,127140
Chaoyi,Ushiama,130421
Chaoyi,Ushiama,131441
Chaoyi,Ushiama,131350
Magy,Vieri,120062
Marla,Carrera,121719
Marla,Carrera,124957
Marla,Carrera,127099
Marla,Carrera,129661
Bedir,Uehara,120991
Falguni,Swiler,122369
Falguni,Swiler,124956
Falguni,Swiler,126349
Falguni,Swiler,129052
Falguni,Swiler,129966
Falguni,Swiler,133616
Falguni,Swiler,133801
Sastry,Kavraki,123506
Sastry,Kavraki,124336
Sastry,Kavraki,127083
Sastry,Kavraki,129181
Yuqun,Salinas,120915
Yuqun,Salinas,122580
Yuqun,Salinas,124237
Yuqun,Salinas,127305
Breannda,Buescher,122743
Breannda,Buescher,126231
Breannda,Buescher,129861
Breannda,Buescher,131226
Hironoby,Glinert,120266
Hironoby,Glinert,124625
Hironoby,Glinert,127964
Xinyu,Schlegelmilch,121376
Xinyu,Schlegelmilch,122315
Saeko,Wuwongse,123867
Miyeon,Ressouche,120052
Miyeon,Ressouche,123556
Miyeon,Ressouche,124511
Miyeon,Ressouche,124222
Heon,Lund,121152
Heon,Lund,125146
Hyuncheol,Gunderson,123570
Hyuncheol,Gunderson,125335
Hyuncheol,Gunderson,128241
Hyuncheol,Gunderson,131648
Hsiangchu,Narahara,123396
Patricio,Falby,122351
Patricio,Falby,122316
Patricio,Falby,122684
Patricio,Falby,124518
Patricio,Falby,126792
Anyuan,Fordan,123048
Seongbae,Zykh,122466
Herbert,Decaestecker,120576
Herbert,Decaestecker,121815
Herbert,Decaestecker,125851
Herbert,Decaestecker,126204
Herbert,Decaestecker,129466
Ute,Itzfeldt,122637
Tristan,Isaac,121884
Tristan,Isaac,125541
Tristan,Isaac,128653
Tristan,Isaac,131909
Tristan,Isaac,133038
Fabrizio,Goldhammer,122899
Dhritiman,Giveon,120290
Dhritiman,Giveon,124468
Dhritiman,Giveon,126637
Dhritiman,Giveon,129233
Dhritiman,Giveon,132027
Boriana,Mungall,121932
Boriana,Mungall,125766
Boriana,Mungall,127770
Boriana,Mungall,130421
Boriana,Mungall,132938
Boriana,Mungall,132453
Boriana,Mungall,132766
Sampalli,Maraist,120824
Sampalli,Maraist,124788
Jongsuk,Hatcliff,121131
Jongsuk,Hatcliff,123583
Jongsuk,Hatcliff,127710
Noritoshi,Pashtan,121741
Noritoshi,Pashtan,122706
Noritoshi,Pashtan,123666
Noritoshi,Pashtan,125348
Noritoshi,Pashtan,125607
Noritoshi,Pashtan,129684
Munehiro,Solares,121360
Munehiro,Solares,125049
Denny,Ruther,122146
Denny,Ruther,122117
Denny,Ruther,125411
Denny,Ruther,129628
Mats,Arlazarov,122424
Mats,Arlazarov,125821
Mats,Arlazarov,129634
Mats,Arlazarov,132001
Mats,Arlazarov,132565
Aiichiro,Murtha,122163
Piyawadee,Vecchio,122545
Piyawadee,Vecchio,122150
Piyawadee,Vecchio,122769
Hein,Rissland,120777
Tomofumi,Heuser,120351
Tomofumi,Heuser,120413
Tomofumi,Heuser,123323
Tomofumi,Heuser,124093
Yannik,Gilg,120984
Yannik,Gilg,121477
Yannik,Gilg,125508
Dipayan,Gruenwald,120657
Alagu,Thebaut,121547
Alagu,Thebaut,124360
Alagu,Thebaut,125211
Brewster,Mungall,120308
Brewster,Mungall,121772
Brewster,Mungall,123408
Brewster,Mungall,127472
Brewster,Mungall,127290
Kristian,Gihr,120861
Kristian,Gihr,121354
Kristian,Gihr,124642
Maik,Undy,120673
Maik,Undy,125018
Ingmar,Isard,120870
Ingmar,Isard,120773
Ingmar,Isard,122887
Ingmar,Isard,124497
Ingmar,Isard,127826
Ingmar,Isard,130703
Ingmar,Isard,133234
Ingmar,Isard,136005
Ingmar,Isard,136178
Ingmar,Isard,136529
Ingmar,Isard,138110
Ingmar,Isard,140692
Ingmar,Isard,142753
Ingmar,Isard,143644
Karoline,Busillo,122669
Karoline,Busillo,125318
Dhritiman,Erol,122172
Dhritiman,Erol,123382
Dhritiman,Erol,123340
Kauko,Kusakabe,123283
Kauko,Kusakabe,124546
Kauko,Kusakabe,125977
Boriana,Manderick,121017
Boriana,Manderick,121452
Anneli,Mahmud,121472
Shigehito,Falby,123432
Shigehito,Falby,123207
Shigehito,Falby,124139
Zongyan,Jansen,122051
Zongyan,Jansen,124294
Volkmar,Schusler,123542
Hugo,Pietracaprina,120358
Denis,Erbe,120342
Denis,Erbe,121548
Denis,Erbe,122149
Oldrich,Unni,120150
Oldrich,Unni,122429
Oldrich,Unni,124381
Oldrich,Unni,125690
Oldrich,Unni,129609
Oldrich,Unni,133764
Oldrich,Unni,135909
Oldrich,Unni,137051
Oldrich,Unni,139130
Oldrich,Unni,141017
Oldrich,Unni,144971
Oldrich,Unni,147469
Aamer,Ermel,120100
Jingling,Baez,121458
Jingling,Baez,124117
Jingling,Baez,124666
Byong,Rothe,120282
Byong,Rothe,123670
Seongbae,Beilner,120844
Xudong,Setia,121092
True,Salverda,121573
True,Salverda,125729
Saeed,Doering,121699
Saeed,Doering,124035
Saeed,Doering,124790
Saeed,Doering,126322
Saeed,Doering,129375
Saeed,Doering,132376
Saeed,Doering,135210
Kamakshi,Alpay,122353
Kamakshi,Alpay,122329
Kamakshi,Alpay,125008
Kamakshi,Alpay,126906
Kamakshi,Alpay,128511
Marlo,Tyugu,120076
Gor,Khalid,123024
IEEE,Biron,120059
IEEE,Biron,121232
IEEE,Biron,124840
IEEE,Biron,127732
IEEE,Biron,131878
IEEE,Biron,136105
IEEE,Biron,137436
Abdelkader,Tchuente,120018
Abdelkader,Tchuente,121852
Abdelkader,Tchuente,124889
Yuichiro,Ramaiah,120385
Yuichiro,Ramaiah,123933
Valdiodio,Angelov,121111
Valdiodio,Angelov,123003
Susanta,Staelin,120471
Susanta,Staelin,123188
Susanta,Staelin,126103
Xianlong,Seghrouchni,120305
Xianlong,Seghrouchni,121891
Basil,Kaelbling,122086
Basil,Kaelbling,122842
Xiaobin,Bail,121982
Xiaobin,Bail,123763
Xiaobin,Bail,125693
Zejun,Luef,121015
Zejun,Luef,125234
Zejun,Luef,125294
Vincent,Guting,121334
Vincent,Guting,121961
Vincent,Guting,124955
Vincent,Guting,125929
Vincent,Guting,127214
Gil,Erev,122843
Gil,Erev,123180
Gil,Erev,126381
Gil,Erev,128650
Alselm,Harnett,120157
Alselm,Harnett,124605
Qiwen,Prenel,121441
Qiwen,Prenel,121617
Qiwen,Prenel,122265
Brigham,Isard,123477
Brigham,Isard,124995
Brigham,Isard,128113
Brigham,Isard,130173
Nigel,Aingworth,122396
Nigel,Aingworth,124447
Nigel,Aingworth,128292
Hidde,Veccia,120041
Hidde,Veccia,123614
Hidde,Veccia,127423
Hidde,Veccia,129299
Hidde,Veccia,130962
Hidde,Veccia,132119
Jeong,Vanwelkenhuysen,122121
Sven,Zallocco,123954
Sven,Zallocco,126736
Sven,Zallocco,129125
Sven,Zallocco,131149
Sven,Zallocco,133253
Sven,Zallocco,135018
Sven,Zallocco,137109
Eishiro,Mitina,120848
Odoardo,Lindenbaum,120433
Odoardo,Lindenbaum,123106
Odoardo,Lindenbaum,125240
Odoardo,Lindenbaum,125639
Odoardo,Lindenbaum,128988
Odoardo,Lindenbaum,130621
Odoardo,Lindenbaum,134111
Odoardo,Lindenbaum,135076
Odoardo,Lindenbaum,137556
Odoardo,Lindenbaum,141320
Odoardo,Lindenbaum,142654
Odoardo,Lindenbaum,143950
Thodoros,Lipner,120008
Thodoros,Lipner,122216
Thodoros,Lipner,122961
Thodoros,Lipner,124692
Thodoros,Lipner,125061
Thodoros,Lipner,125296
Thodoros,Lipner,126638
Radhakrishnan,Mungall,120286
Radhakrishnan,Mungall,124600
Radhakrishnan,Mungall,126688
Valdiodio,Marwedel,120190
Sreekrishna,Fendler,120424
Sreekrishna,Fendler,121695
Sreekrishna,Fendler,124373
Sreekrishna,Fendler,127890
Sreekrishna,Fendler,131807
KayLiang,Kolinko,120113
KayLiang,Kolinko,121034
Monique,Tramer,121993
Monique,Tramer,125820
Takanari,Unni,120216
Takanari,Unni,121899
Sachio,Gils,121442
Zhenhua,Manders,122675
Zhenhua,Manders,123685
Zhenhua,Manders,127347
Boriana,Bazelow,121692
Boriana,Bazelow,122278
Boriana,Bazelow,123605
Boriana,Bazelow,124627
Boriana,Bazelow,124805
Boriana,Bazelow,125285
Boriana,Bazelow,124809
Boriana,Bazelow,126476
Bedrich,Luft,120032
Bedrich,Luft,122868
Bedrich,Luft,125316
Bedrich,Luft,129390
Bedrich,Luft,130434
Bedrich,Luft,132403
Bedrich,Luft,135070
Bedrich,Luft,138066
Bedrich,Luft,140379
Bedrich,Luft,140322
Bedrich,Luft,142350
Bedrich,Luft,142600
Bedrich,Luft,143060
Bedrich,Luft,144088
Bedrich,Luft,143832
Garnik,Spell,120095
Akeno,Perelgut,121225
JoAnne,Waterhouse,120796
Jaideep,Peternell,122351
Jaideep,Peternell,125647
Jaideep,Peternell,127674
Shigeaki,Denis,121377
True,Hofman,121446
Arra,Murillo,122480
Arra,Murillo,124047
Toong,Kaelbling,121780
Denny,Zhiwei,121041
Denny,Zhiwei,120817
Breannda,Portugali,120153
Breannda,Portugali,121679
Nevio,Schoegge,123075
Nevio,Schoegge,125319
Nevio,Schoegge,128578
Nevio,Schoegge,132015
Nevio,Schoegge,134040
Nevio,Schoegge,134741
Nevio,Schoegge,136593
Nevio,Schoegge,138183
Akemi,Axelband,122252
Mansur,Atchley,120316
Subir,Suessmith,122907
Subir,Suessmith,124029
Subir,Suessmith,126692
Subir,Suessmith,126623
Subir,Suessmith,128280
Subir,Suessmith,129756
Subir,Suessmith,130330
Subir,Suessmith,130923
Shawna,Alpay,122280
Shawna,Alpay,124668
Shawna,Alpay,125355
Fay,Marciano,123411
Fay,Marciano,124821
Fay,Marciano,128027
Fay,Marciano,129277
Munir,Morris,120361
Munir,Morris,122027
Georgi,Willoner,121854
Georgi,Willoner,122630
Georgi,Willoner,123039
Georgi,Willoner,126198
Hailing,Ritzmann,120438
Hailing,Ritzmann,124239
Hailing,Ritzmann,125705
Hailing,Ritzmann,126057
Parviz,Farrar,120383
Mohammad,Ullian,121565
Sungwon,Vural,121141
Sungwon,Vural,123261
Sungwon,Vural,127756
Sungwon,Vural,128461
Sungwon,Vural,129062
Sungwon,Vural,133419
Sungwon,Vural,137342
Sungwon,Vural,140974
Djenana,Peron,122855
Maik,Jahnichen,122205
Maik,Jahnichen,121874
Arch,Peek,122401
Garnik,Yavatkar,121762
Stella,Yamaashi,120498
Stella,Yamaashi,123572
Aiman,Kolinko,122181
Aiman,Kolinko,122569
Aiman,Kolinko,122948
Aiman,Kolinko,126281
Aiman,Kolinko,126004
Radhika,Gyimothy,120616
Radhika,Gyimothy,122597
Radhika,Gyimothy,122989
Radhika,Gyimothy,127060
Radhika,Gyimothy,131207
Radhika,Gyimothy,133629
Radhika,Gyimothy,133189
Leaf,Baar,120095
Leaf,Baar,124412
Leaf,Baar,127678
Leaf,Baar,129264
Leaf,Baar,130687
Leaf,Baar,133951
Chirstian,Kobara,122927
Chirstian,Kobara,125718
Chirstian,Kobara,128815
Chirstian,Kobara,130558
Chirstian,Kobara,134038
Chirstian,Kobara,138166
Chirstian,Kobara,139803
Chirstian,Kobara,140329
Chirstian,Kobara,143848
Chirstian,Kobara,144891
Chirstian,Kobara,144416
Chirstian,Kobara,145362
Chirstian,Kobara,146546
Chirstian,Kobara,146655
Kwangho,Pietrzykowski,121781
Kwangho,Pietrzykowski,122884
Lenore,Bondorf,120702
Lenore,Bondorf,121339
Godehard,Heiserman,121954
Akeel,Kleiser,121644
Sigeru,Baez,121518
Sigeru,Baez,121750
Sigeru,Baez,121667
Sigeru,Baez,125157
Sigeru,Baez,127658
Pranay,DeMori,121685
Pranay,DeMori,125598
Pranay,DeMori,126645
Pranay,DeMori,127669
Jianhua,Ishibashi,121635
Jianhua,Ishibashi,121791
Jianhua,Ishibashi,125275
Saeed,Rosin,120465
Saeed,Rosin,123228
Saeed,Rosin,126864
Saeed,Rosin,131138
Saeed,Rosin,130695
Niteen,Kadhim,121456
Niteen,Kadhim,125386
Niteen,Kadhim,129008
Niteen,Kadhim,129584
Niteen,Kadhim,131502
Shaz,Itschner,121477
Shaz,Itschner,123272
Gaurav,Lupu,122359
Gaurav,Lupu,125055
Shmuel,Coombs,121831
Shmuel,Coombs,125283
Shmuel,Coombs,127120
Shmuel,Coombs,131543
Shmuel,Coombs,133629
Shao,Desikan,121343
Shao,Desikan,123557
Shao,Desikan,123912
Jordanka,Shanbhogue,122627
Radhia,Talmon,121958
Alexius,Kavraki,120138
Renee,Bernick,120075
Renee,Bernick,121197
Eldridge,Stroustrup,121937
Eldridge,Stroustrup,122034
Eldridge,Stroustrup,124150
Eldridge,Stroustrup,126288
Nectarios,Peltason,123940
Nectarios,Peltason,125488
Nectarios,Peltason,127755
Nectarios,Peltason,127927
Nectarios,Peltason,132064
Nectarios,Peltason,136548
Magy,Detkin,120394
Magy,Detkin,124708
Magy,Detkin,126067
Jolita,Kading,121619
Jolita,Kading,121709
Jolita,Kading,126132
Jolita,Kading,129726
Nigel,Birch,120958
Nigel,Birch,122876
Nigel,Birch,124257
Sven,Wolniewicz,123500
Sven,Wolniewicz,125776
Sven,Wolniewicz,129448
Sven,Wolniewicz,130945
Akeno,Gente,120915
Akeno,Gente,122338
Akeno,Gente,122051
Akeno,Gente,125614
Luerbio,Majewski,123984
Luerbio,Majewski,124165
Luerbio,Majewski,127917
Murthy,Luca,120866
Marsal,Pollacia,122955
Marsal,Pollacia,125467
Marsal,Pollacia,126448
Marsal,Pollacia,128629
Marsal,Pollacia,129815
Marsal,Pollacia,133787
Marsal,Pollacia,137113
Marsal,Pollacia,137163
Juichirou,Wilharm,120238
Juichirou,Wilharm,122183
Juichirou,Wilharm,122807
Juichirou,Wilharm,123317
Gonzalo,Sewelson,120636
Gonzalo,Sewelson,120431
Gonzalo,Sewelson,122092
Gonzalo,Sewelson,121972
Gonzalo,Sewelson,121594
Mabo,Felder,123238
Mabo,Felder,123750
Mabo,Felder,125403
Mabo,Felder,128483
Mabo,Felder,130035
Vojin,Maliniak,122043
Vojin,Maliniak,125273
Vojin,Maliniak,125839
Vojin,Maliniak,129084
Vojin,Maliniak,128669
Martina,Aingworth,120300
Martina,Aingworth,121849
Weiru,Kaelbling,120002
Susanna,Chaudhury,120915
Oksana,Luiz,120182
Oksana,Luiz,123516
Oksana,Luiz,123376
Oksana,Luiz,124367
Oksana,Luiz,125470
Oksana,Luiz,129356
Oksana,Luiz,130849
Oksana,Luiz,133036
Oksana,Luiz,135902
Maris,Zhang,120771
Maris,Zhang,124661
Vincent,Lortz,121763
Vincent,Lortz,121664
Eckart,Nations,123317
Eckart,Nations,124155
Eckart,Nations,124345
Eckart,Nations,127980
Eckart,Nations,131175
Florina,Verhoeff,121211
Florina,Verhoeff,125270
Florina,Verhoeff,127001
Florina,Verhoeff,127829
Florina,Verhoeff,129229
Florina,Verhoeff,133664
Florina,Verhoeff,136609
Florina,Verhoeff,138408
Ortrud,Diderrich,122310
Ortrud,Diderrich,122783
Ortrud,Diderrich,125957
Ortrud,Diderrich,127607
Ortrud,Diderrich,130536
Ortrud,Diderrich,132781
Ortrud,Diderrich,135980
Ortrud,Diderrich,139688
Ortrud,Diderrich,142506
Guttorm,Baer,122323
Guttorm,Baer,123533
Guttorm,Baer,123690
Saeed,Wossner,121164
Saeed,Wossner,120929
Saeed,Wossner,123281
Saeed,Wossner,125966
Amstein,Denny,120349
Amstein,Denny,121090
Amstein,Denny,124092
Amstein,Denny,124842
Ottavia,Impagliazzo,122932
Ottavia,Impagliazzo,125742
Ottavia,Impagliazzo,129064
Taiji,Goodrum,120171
Taiji,Goodrum,121377
Taiji,Goodrum,121074
Taiji,Goodrum,124896
Marsal,Magliocco,122738
Fumino,Schahn,121024
Fumino,Schahn,124970
Fumino,Schahn,127479
Fumino,Schahn,128773
Fumino,Schahn,132552
Jayesh,Gomatam,120215
Marke,Yetto,122852
Marke,Yetto,124887
Marke,Yetto,124651
Marke,Yetto,124989
Junsik,Panwar,121927
Junsik,Panwar,125104
Junsik,Panwar,124716
Junsik,Panwar,129140
Junsik,Panwar,130827
Pradeep,Kushnir,121842
Pradeep,Kushnir,123913
Pradeep,Kushnir,126045
Pradeep,Kushnir,130515
Pradeep,Kushnir,134548
Pradeep,Kushnir,136180
Jahangir,Kemmerer,120365
Jahangir,Kemmerer,120507
Jahangir,Kemmerer,123714
Jahangir,Kemmerer,127229
Jahangir,Kemmerer,129108
Jahangir,Kemmerer,132162
Jahangir,Kemmerer,134046
Xudong,Bamford,120354
Yinghua,Luga,120318
Yinghua,Luga,120976
Yinghua,Luga,121036
Jiang,Vesel,122883
Jiang,Vesel,125417
Jiang,Vesel,128759
Jiang,Vesel,130215
Jiang,Vesel,134379
Saddek,Imataki,120070
Saddek,Imataki,121596
Saddek,Imataki,125789
Saddek,Imataki,130255
Tsutomu,Alameldin,123668
Tsutomu,Alameldin,126169
Tsutomu,Alameldin,129434
Tsutomu,Alameldin,132511
Tsutomu,Alameldin,132196
Tsutomu,Alameldin,134572
Tsutomu,Alameldin,134624
Tsutomu,Alameldin,138817
Tsutomu,Alameldin,140625
Tsutomu,Alameldin,143182
Tsutomu,Alameldin,146531
Tsutomu,Alameldin,149208
Tsutomu,Alameldin,149675
Tsutomu,Alameldin,151484
Tsutomu,Alameldin,154885
Tsutomu,Alameldin,155377
Tsutomu,Alameldin,154888
Tsutomu,Alameldin,155190
Kagan,Luan,120182
Kagan,Luan,120547
Kagan,Luan,122810
Kagan,Luan,126186
Rafols,Shokrollahi,122116
Rafols,Shokrollahi,124261
Rafols,Shokrollahi,128706
Rafols,Shokrollahi,131445
Rafols,Shokrollahi,134722
Rimli,Cincotta,122516
Ymte,Hoogerwoord,122353
Ymte,Hoogerwoord,123485
Chinhyun,Clouatre,121767
Chaoyi,Beznosov,120817
Chaoyi,Beznosov,125004
Chaoyi,Beznosov,127802
Chaoyi,Beznosov,129447
Muneo,Staudhammer,120781
Muneo,Staudhammer,122934
Muneo,Staudhammer,124645
Muneo,Staudhammer,127673
Masako,Androutsos,120566
Masako,Androutsos,120765
Masako,Androutsos,124257
Masako,Androutsos,128088
Masako,Androutsos,129909
Masako,Androutsos,130270
Masako,Androutsos,134357
Masako,Androutsos,137600
Werner,Taneja,120506
Werner,Taneja,123672
Alassane,Kadhim,120713
Serap,Rosca,120090
Golgen,Poujol,120588
Mansur,Janocha,123476
Mansur,Janocha,127521
Shaz,Erdmenger,121149
Shem,Jayawardene,120144
Shem,Jayawardene,122450
Zongyan,Jayawardene,122175
Zongyan,Jayawardene,124169
Leen,Wixon,121675
Leen,Wixon,123484
Leen,Wixon,123978
Leen,Wixon,123890
Leandro,Baaleh,122389
Leandro,Baaleh,125858
Leandro,Baaleh,128725
Muneo,Showalter,121975
Muneo,Showalter,121998
Muneo,Showalter,122942
Muneo,Showalter,125770
Shem,Ginesta,120434
Karoline,Kusalik,122436
Karoline,Kusalik,121991
Karoline,Kusalik,123297
Satyanarayana,Pettis,123072
Satyanarayana,Pettis,127321
Satyanarayana,Pettis,126940
Satyanarayana,Pettis,128604
Satyanarayana,Pettis,131836
Satyanarayana,Pettis,133234
Satyanarayana,Pettis,133125
Satyanarayana,Pettis,136893
Deniz,Pramanik,120867
Deniz,Pramanik,123722
Masako,Heystek,122349
Masako,Heystek,124869
Masako,Heystek,126266
Masako,Heystek,129484
Masako,Heystek,130558
Naftali,Huttel,120766
Naftali,Huttel,121289
Naftali,Huttel,122359
Naftali,Huttel,126264
Naftali,Huttel,125818
Hirochika,Flowers,120036
Hirochika,Flowers,122141
Alper,Giaccio,120790
Alper,Giaccio,123239
Alper,Giaccio,123566
Alper,Giaccio,124295
Alper,Giaccio,126781
Alper,Giaccio,127602
Alper,Giaccio,130478
Rosalyn,Schusler,122018
Rosalyn,Schusler,125115
Hairong,Polajnar,123103
Patricio,Usdin,120231
Patricio,Usdin,121312
Patricio,Usdin,124070
Patricio,Usdin,124380
Gay,Kumaresan,120192
Denis,Ranum,123599
Denis,Ranum,123975
Denis,Ranum,128369
Denis,Ranum,130335
Denis,Ranum,131994
Hitomi,Terkki,123293
Hitomi,Terkki,123748
Hitomi,Terkki,125112
Hitomi,Terkki,127797
Piyawadee,Kolinko,120279
Xiong,Copas,120774
Xiong,Copas,124673
Xiong,Copas,128912
Shuji,Anily,120557
Shuji,Anily,120469
Shuji,Anily,122546
Shuji,Anily,122275
Shuji,Anily,124918
Shuji,Anily,125240
Charmane,Griswold,129492
Charmane,Griswold,131895
Charmane,Griswold,136155
Charmane,Griswold,135975
Charmane,Griswold,137970
Charmane,Griswold,140326
Charmane,Griswold,140442
Charmane,Griswold,144904
Charmane,Griswold,149241
Charmane,Griswold,151596
Charmane,Griswold,153715
Marit,Perl,120462
Marit,Perl,121736
Sadegh,Schade,123042
Aran,Ashish,120826
Aran,Ashish,121522
Aran,Ashish,123076
Aran,Ashish,127028
Shaunak,Tzvieli,120191
Shaunak,Tzvieli,121887
